task_id,benchmark,policy,cost_model,n_steps,n_compactions,total_prompt_tokens,total_cached_tokens,total_completion_tokens,lifetime_cost,uncached_dollars,cached_dollars,output_dollars,compaction_dollars
ac_agentic_coding_8k-00005,ac_agentic_coding_8k,naive_summary,anthropic/claude-sonnet-4-6,7,0,90324,74564,1401,0.0906642,0.04728,0.022369200000000002,0.021015,0.0
ac_agentic_coding_8k-00005,ac_agentic_coding_8k,naive_summary,openai/gpt-4.1-mini,7,0,90324,74564,1401,0.016002,0.006304,0.0074564,0.0022416,0.0
ac_agentic_coding_8k-00005,ac_agentic_coding_8k,naive_summary,openai/gpt-4.1,7,0,90324,74564,1401,0.08001,0.03152,0.037282,0.011208,0.0
ac_agentic_coding_8k-00005,ac_agentic_coding_8k,naive_summary,qwen/qwen3-30b-a3b,7,0,90324,74564,1401,0.00274194,0.001576,0.00074564,0.0004203,0.0
ac_agentic_coding_8k-00005,ac_agentic_coding_8k,microcompact,anthropic/claude-haiku-4-5,7,0,90324,74564,1401,0.0302214,0.01576,0.0074564,0.007005,0.0
ac_agentic_coding_8k-00005,ac_agentic_coding_8k,microcompact,anthropic/claude-sonnet-4-6,7,0,90324,74564,1401,0.0906642,0.04728,0.022369200000000002,0.021015,0.0
ac_agentic_coding_8k-00005,ac_agentic_coding_8k,microcompact,openai/gpt-4.1-mini,7,0,90324,74564,1401,0.016002,0.006304,0.0074564,0.0022416,0.0
ac_agentic_coding_8k-00005,ac_agentic_coding_8k,microcompact,openai/gpt-4.1,7,0,90324,74564,1401,0.08001,0.03152,0.037282,0.011208,0.0
ac_agentic_coding_8k-00005,ac_agentic_coding_8k,microcompact,qwen/qwen3-30b-a3b,7,0,90324,74564,1401,0.00274194,0.001576,0.00074564,0.0004203,0.0
ac_agentic_coding_8k-00005,ac_agentic_coding_8k,prefix_preserving,anthropic/claude-haiku-4-5,7,0,90324,74564,1401,0.0302214,0.01576,0.0074564,0.007005,0.0
ac_agentic_coding_8k-00005,ac_agentic_coding_8k,prefix_preserving,anthropic/claude-sonnet-4-6,7,0,90324,74564,1401,0.0906642,0.04728,0.022369200000000002,0.021015,0.0
ac_agentic_coding_8k-00005,ac_agentic_coding_8k,prefix_preserving,openai/gpt-4.1-mini,7,0,90324,74564,1401,0.016002,0.006304,0.0074564,0.0022416,0.0
ac_agentic_coding_8k-00005,ac_agentic_coding_8k,prefix_preserving,openai/gpt-4.1,7,0,90324,74564,1401,0.08001,0.03152,0.037282,0.011208,0.0
ac_agentic_coding_8k-00005,ac_agentic_coding_8k,prefix_preserving,qwen/qwen3-30b-a3b,7,0,90324,74564,1401,0.00274194,0.001576,0.00074564,0.0004203,0.0
